SetupID,Timestamp,DayOfWeek,Trade_Executed,Rejected_Step,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,Session,MarketCondition,ConfluenceScore,ATR14_Pips,ATR50_Pips,Spread_Pips,SpreadPctATR,ADX_Value,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,Score_H4Align,Score_H1Align,OB_Score,Cond_Score,win_loss,tp1_hit,tp2_hit,tp3_hit,sl_hit,mfe_r,mae_r,bars_to_outcome,entry_price,atr_1r,ts,ml_score,ml_decision,outcome
ATLAS_20150922_223000_4768,2015.09.22 22:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,0.88,1.55,0.33,37.71,20.13,15,15,20,0,15,10,10,5,0,5,5,1,-1,1,1,0,0,0,0,1,0.625,1.034,9,1124.32,0.88,2015-09-22 22:30:00,0.5038673856914719,REJECTED,0
ATLAS_20150922_224500_4769,2015.09.22 22:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,0.8,1.54,0.4,50.31,24.39,15,15,20,0,15,10,10,5,0,5,5,1,-1,1,1,1,1,1,1,0,3.7,0.762,1,1123.99,0.8,2015-09-22 22:45:00,0.517133484786738,REJECTED,1
ATLAS_20150922_230000_4770,2015.09.22 23:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,0.76,1.51,0.42,55.32,23.79,15,15,20,0,15,10,10,5,0,5,5,1,-1,1,1,0,0,0,0,1,0.0,1.434,6,1124.57,0.76,2015-09-22 23:00:00,0.5141740918770495,REJECTED,0
ATLAS_20150922_231500_4771,2015.09.22 23:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,0.77,1.5,0.42,54.39,24.45,15,15,20,0,15,10,10,5,0,5,5,1,-1,1,1,0,0,0,0,1,0.104,1.312,5,1124.49,0.77,2015-09-22 23:15:00,0.5171451020994755,REJECTED,0
ATLAS_20150922_233000_4772,2015.09.22 23:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,TRENDING,100,0.75,1.47,0.36,48.23,25.02,15,15,20,0,15,10,10,5,0,5,5,1,-1,1,2,0,0,0,0,1,0.147,1.307,4,1124.46,0.75,2015-09-22 23:30:00,0.5360815138289704,TAKEN,0
ATLAS_20150922_234500_4773,2015.09.22 23:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,TRENDING,100,0.79,1.48,0.49,61.86,27.87,15,15,20,0,15,10,10,5,0,5,5,1,-1,1,2,0,0,0,0,1,0.076,1.278,3,1124.49,0.79,2015-09-22 23:45:00,0.5528130013251127,TAKEN,0
ATLAS_20150923_010000_4774,2015.09.23 01:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.87,1.5,0.52,59.82,32.07,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,1,0,3.023,0.172,1,1123.55,0.87,2015-09-23 01:00:00,0.6297976133220953,TAKEN,1
ATLAS_20150923_011500_4775,2015.09.23 01:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.82,1.5,0.51,61.98,32.4,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,1,0,3.805,0.646,2,1125.04,0.82,2015-09-23 01:15:00,0.6220511281339509,TAKEN,1
ATLAS_20150923_013000_4776,2015.09.23 01:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.8,1.5,0.51,63.41,32.39,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,1,0,3.838,0.025,1,1125.09,0.8,2015-09-23 01:30:00,0.6220511281339509,TAKEN,1
ATLAS_20150923_014500_4777,2015.09.23 01:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.8,1.48,0.46,57.6,31.68,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,0,0,2.7,2.112,1,1126.07,0.8,2015-09-23 01:45:00,0.6230848544300602,TAKEN,1
ATLAS_20150923_020000_4778,2015.09.23 02:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.78,1.47,0.52,66.48,31.67,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.09,1.308,1,1126.87,0.78,2015-09-23 02:00:00,0.5890255151342282,TAKEN,0
ATLAS_20150923_021500_4779,2015.09.23 02:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.78,1.39,0.43,55.13,28.97,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,0,0,2.397,2.538,3,1126.36,0.78,2015-09-23 02:15:00,0.566017325921144,TAKEN,1
ATLAS_20150923_023000_4780,2015.09.23 02:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.81,1.39,0.42,52.04,25.34,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,0,0,2.296,2.457,2,1126.37,0.81,2015-09-23 02:30:00,0.5684811125061239,TAKEN,1
ATLAS_20150923_024500_4781,2015.09.23 02:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.76,1.34,0.41,54.1,24.71,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,0,0,0,1.645,3.421,2,1126.98,0.76,2015-09-23 02:45:00,0.5665830137767885,TAKEN,1
ATLAS_20150923_030000_4782,2015.09.23 03:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.73,1.33,0.42,57.59,27.03,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,0,0,0,1.836,3.438,1,1126.89,0.73,2015-09-23 03:00:00,0.5432868285926118,TAKEN,1
ATLAS_20150923_031500_4783,2015.09.23 03:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.78,1.3,0.42,53.75,30.68,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.141,1.09,1,1127.57,0.78,2015-09-23 03:15:00,0.5381099602687085,TAKEN,0
ATLAS_20150923_033000_4784,2015.09.23 03:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.84,1.26,0.42,50.09,30.18,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,0,0,0,1.631,2.952,1,1126.86,0.84,2015-09-23 03:30:00,0.5390926742205664,TAKEN,1
ATLAS_20150923_034500_4785,2015.09.23 03:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.86,1.25,0.4,46.63,29.86,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,0,0,0,1.058,3.302,2,1127.22,0.86,2015-09-23 03:45:00,0.5308817948520054,TAKEN,1
ATLAS_20150923_040000_4786,2015.09.23 04:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.85,1.21,0.43,50.5,29.58,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,0,0,0,1.294,3.118,1,1127.03,0.85,2015-09-23 04:00:00,0.5445820288042764,TAKEN,1
ATLAS_20150923_041500_4787,2015.09.23 04:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.8,1.18,0.39,49.01,25.83,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.325,3.737,5,1127.37,0.8,2015-09-23 04:15:00,0.5346188654843337,TAKEN,0
ATLAS_20150923_043000_4788,2015.09.23 04:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.66,1.17,0.42,63.5,22.95,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,0,0,0,1.136,3.788,2,1126.88,0.66,2015-09-23 04:30:00,0.5586094784107948,TAKEN,1
ATLAS_20150923_044500_4789,2015.09.23 04:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.7,1.15,0.48,68.85,21.96,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,0,0,0,1.0,3.643,1,1126.93,0.7,2015-09-23 04:45:00,0.5681852132662841,TAKEN,1
ATLAS_20150923_050000_4790,2015.09.23 05:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.78,1.14,0.42,54.09,24.49,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,0,0,0,0,1,0.41,2.936,2,1126.67,0.78,2015-09-23 05:00:00,0.5407057845583695,TAKEN,0
ATLAS_20150923_051500_4791,2015.09.23 05:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.86,1.08,0.42,48.84,27.43,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.093,2.663,1,1126.67,0.86,2015-09-23 05:15:00,0.5449430642480743,TAKEN,0
ATLAS_20150923_053000_4792,2015.09.23 05:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.85,1.02,0.42,49.33,26.52,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,1,1,1,1,0,5.659,0.094,1,1124.9,0.85,2015-09-23 05:30:00,0.5652753193194454,TAKEN,1
ATLAS_20150923_054500_4793,2015.09.23 05:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.88,0.99,0.42,47.57,23.24,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,1,0,4.602,0.955,6,1125.66,0.88,2015-09-23 05:45:00,0.5505033779526384,TAKEN,1
ATLAS_20150923_060000_4794,2015.09.23 06:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.88,0.98,0.4,45.49,21.48,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,1,0,5.0,0.557,5,1125.31,0.88,2015-09-23 06:00:00,0.5300961619098515,TAKEN,1
ATLAS_20150923_061500_4795,2015.09.23 06:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.93,0.96,0.41,43.95,20.62,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,1,0,4.742,0.516,4,1125.3,0.93,2015-09-23 06:15:00,0.516499496423829,REJECTED,1
ATLAS_20150923_063000_4796,2015.09.23 06:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.91,0.92,0.4,43.99,19.87,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,1,0,5.0,0.374,3,1125.16,0.91,2015-09-23 06:30:00,0.5182343887480727,REJECTED,1
ATLAS_20150923_064500_4797,2015.09.23 06:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,0.83,0.9,0.42,50.34,19.69,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,1,0,5.181,0.711,2,1125.41,0.83,2015-09-23 06:45:00,0.5280494961983774,TAKEN,1
ATLAS_20150923_100000_4798,2015.09.23 10:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.73,0.79,0.42,57.42,32.48,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.726,2.233,1,1131.57,0.73,2015-09-23 10:00:00,0.5750976172662879,TAKEN,1
ATLAS_20150923_101500_4799,2015.09.23 10:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.77,0.78,0.39,50.93,36.49,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.636,2.078,1,1131.54,0.77,2015-09-23 10:15:00,0.5126483078201115,REJECTED,1
ATLAS_20150923_103000_4800,2015.09.23 10:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.86,0.8,0.44,50.95,40.78,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.395,2.453,1,1132.05,0.86,2015-09-23 10:30:00,0.5415434061817325,TAKEN,0
ATLAS_20150923_104500_4801,2015.09.23 10:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.9,0.8,0.42,46.56,44.49,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,1,1,0,3.9,0.033,1,1129.98,0.9,2015-09-23 10:45:00,0.537554304944861,TAKEN,1
ATLAS_20150923_110000_4802,2015.09.23 11:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.0,0.82,0.43,43.12,48.27,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,1,0,0,2.64,1.26,2,1130.85,1.0,2015-09-23 11:00:00,0.49967063729251965,REJECTED,1
ATLAS_20150923_111500_4803,2015.09.23 11:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.99,0.82,0.33,33.45,51.55,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.919,1.394,5,1131.59,0.99,2015-09-23 11:15:00,0.507620919192469,REJECTED,1
ATLAS_20150923_113000_4804,2015.09.23 11:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.03,0.83,0.34,33.17,55.35,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,1,0,0,2.058,1.126,4,1131.37,1.03,2015-09-23 11:30:00,0.4987772084605236,REJECTED,1
ATLAS_20150923_114500_4805,2015.09.23 11:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.04,0.83,0.41,39.32,55.77,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.577,1.029,3,1131.85,1.04,2015-09-23 11:45:00,0.5029552341082806,REJECTED,1
ATLAS_20150923_120000_4806,2015.09.23 12:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,0.95,0.82,0.34,35.66,53.61,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,1,1,1,0,0,2.368,1.084,2,1131.24,0.95,2015-09-23 12:00:00,0.5100264737652297,REJECTED,1
ATLAS_20150923_121500_4807,2015.09.23 12:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,0.99,0.83,0.36,36.5,53.14,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,1,1,1,0,0,2.04,1.273,1,1131.47,0.99,2015-09-23 12:15:00,0.5068387542974463,REJECTED,1
ATLAS_20150923_123000_4808,2015.09.23 12:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,0.94,0.83,0.41,43.75,52.53,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.117,1.085,1,1133.29,0.94,2015-09-23 12:30:00,0.5015941040659672,REJECTED,0
ATLAS_20150923_124500_4809,2015.09.23 12:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.02,0.86,0.42,41.0,45.97,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.098,1.284,2,1132.51,1.02,2015-09-23 12:45:00,0.47367482286097745,REJECTED,0
ATLAS_20150923_130000_4810,2015.09.23 13:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.02,0.88,0.33,32.38,40.29,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.618,1.549,10,1131.79,1.02,2015-09-23 13:00:00,0.4922441624145625,REJECTED,0
ATLAS_20150923_131500_4811,2015.09.23 13:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.04,0.87,0.41,39.32,34.99,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.01,1.26,4,1132.41,1.04,2015-09-23 13:15:00,0.48207908471453337,REJECTED,0
ATLAS_20150923_133000_4812,2015.09.23 13:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.01,0.83,0.42,41.44,30.39,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.337,1.505,8,1131.73,1.01,2015-09-23 13:30:00,0.4748116181317652,REJECTED,0
ATLAS_20150923_134500_4813,2015.09.23 13:45:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,0.99,0.83,0.41,41.32,29.9,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.414,1.465,7,1131.66,0.99,2015-09-23 13:45:00,0.49751512007517806,REJECTED,0
ATLAS_20150923_140000_4814,2015.09.23 14:00:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,0.95,0.84,0.42,44.31,26.12,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.0,1.011,4,1131.74,0.95,2015-09-23 14:00:00,0.5303131630082033,TAKEN,0
ATLAS_20150923_141500_4815,2015.09.23 14:15:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,0.95,0.85,0.42,44.11,23.17,15,15,20,0,15,10,10,5,5,5,5,0,0,1,1,0,0,0,0,1,0.537,1.589,6,1131.1,0.95,2015-09-23 14:15:00,0.5165186243787934,REJECTED,0
ATLAS_20150923_143000_4816,2015.09.23 14:30:00,Wednesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,0.93,0.86,0.42,45.3,23.49,15,15,20,0,15,10,10,5,5,5,5,0,0,1,1,0,0,0,0,1,0.344,1.161,4,1131.29,0.93,2015-09-23 14:30:00,0.5213193871403783,TAKEN,0
ATLAS_20150923_144500_4817,2015.09.23 14:45:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.1,0.91,0.39,35.5,26.35,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.564,1.273,4,1130.99,1.1,2015-09-23 14:45:00,0.49945188373048194,REJECTED,0
ATLAS_20150923_150000_4818,2015.09.23 15:00:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.2,0.94,0.42,35.08,30.21,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.658,1.025,3,1130.82,1.2,2015-09-23 15:00:00,0.5225064538259853,TAKEN,0
ATLAS_20150923_151500_4819,2015.09.23 15:15:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.28,0.97,0.4,31.32,33.54,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,0,0,0,0,1,0.031,1.367,2,1131.34,1.28,2015-09-23 15:15:00,0.540684333675672,TAKEN,0
ATLAS_20150923_153000_4820,2015.09.23 15:30:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.35,0.99,0.4,29.61,34.02,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,1,1,0,0,0,1.926,0.593,13,1130.39,1.35,2015-09-23 15:30:00,0.5358730998536974,TAKEN,1
ATLAS_20150923_154500_4821,2015.09.23 15:45:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.33,0.98,0.39,29.34,33.56,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,1,1,1,0,0,2.812,0.008,6,1129.69,1.33,2015-09-23 15:45:00,0.5403426485371361,TAKEN,1
ATLAS_20150923_160000_4822,2015.09.23 16:00:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NEWYORK,TRENDING,105,1.37,0.98,0.4,29.21,35.3,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,1,1,1,0,0,2.912,0.248,10,1130.02,1.37,2015-09-23 16:00:00,0.5374616698251563,TAKEN,1
ATLAS_20150923_161500_4823,2015.09.23 16:15:00,Wednesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NEWYORK,TRENDING,105,1.45,1.03,0.39,26.94,38.15,15,15,20,0,15,10,10,5,5,5,5,0,0,1,2,1,1,1,0,0,2.662,0.524,10,1130.44,1.45,2015-09-23 16:15:00,0.497836004239089,REJECTED,1
ATLAS_20150923_163000_4824,2015.09.23 16:30:00,Wednesday,YES,,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,120,1.59,1.08,0.41,25.76,41.45,15,15,20,20,15,10,10,5,0,5,5,0,0,1,2,1,1,1,1,0,3.214,0.145,9,1129.91,1.59,2015-09-23 16:30:00,0.493228606937627,REJECTED,1
ATLAS_20150928_010000_4825,2015.09.28 01:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.14,1.36,0.63,55.3,19.97,15,15,20,0,15,10,10,5,5,5,5,0,0,0,1,0,0,0,0,1,0.807,3.368,6,1145.46,1.14,2015-09-28 01:00:00,0.527491070520755,TAKEN,0
